wav,beat_time_s,window_start,window_end,algorithm
-15MmJrqU38.wav,25.37,0.0,30.0,madmom
-15MmJrqU38.wav,25.95,0.0,30.0,madmom
-15MmJrqU38.wav,26.51,0.0,30.0,madmom
-15MmJrqU38.wav,27.09,0.0,30.0,madmom
-15MmJrqU38.wav,27.67,0.0,30.0,madmom
-15MmJrqU38.wav,28.26,0.0,30.0,madmom
-15MmJrqU38.wav,28.84,0.0,30.0,madmom
-15MmJrqU38.wav,29.42,0.0,30.0,madmom
-15MmJrqU38.wav,29.99,0.0,30.0,madmom
-4sq1sUI7-I.wav,0.04,0.0,30.0,madmom
-4sq1sUI7-I.wav,0.47,0.0,30.0,madmom
-4sq1sUI7-I.wav,0.87,0.0,30.0,madmom
-4sq1sUI7-I.wav,1.28,0.0,30.0,madmom
-4sq1sUI7-I.wav,1.7,0.0,30.0,madmom
-4sq1sUI7-I.wav,2.09,0.0,30.0,madmom
-4sq1sUI7-I.wav,2.5,0.0,30.0,madmom
-4sq1sUI7-I.wav,2.93,0.0,30.0,madmom
-4sq1sUI7-I.wav,3.32,0.0,30.0,madmom
-4sq1sUI7-I.wav,3.74,0.0,30.0,madmom
-4sq1sUI7-I.wav,4.16,0.0,30.0,madmom
-4sq1sUI7-I.wav,4.57,0.0,30.0,madmom
-4sq1sUI7-I.wav,4.98,0.0,30.0,madmom
-4sq1sUI7-I.wav,5.39,0.0,30.0,madmom
-4sq1sUI7-I.wav,5.79,0.0,30.0,madmom
-4sq1sUI7-I.wav,6.17,0.0,30.0,madmom
-4sq1sUI7-I.wav,6.57,0.0,30.0,madmom
-4sq1sUI7-I.wav,6.97,0.0,30.0,madmom
-4sq1sUI7-I.wav,7.39,0.0,30.0,madmom
-4sq1sUI7-I.wav,7.79,0.0,30.0,madmom
-4sq1sUI7-I.wav,8.17,0.0,30.0,madmom
-4sq1sUI7-I.wav,8.6,0.0,30.0,madmom
-4sq1sUI7-I.wav,9.0,0.0,30.0,madmom
-4sq1sUI7-I.wav,9.42,0.0,30.0,madmom
-4sq1sUI7-I.wav,9.83,0.0,30.0,madmom
-4sq1sUI7-I.wav,10.24,0.0,30.0,madmom
-4sq1sUI7-I.wav,10.63,0.0,30.0,madmom
-4sq1sUI7-I.wav,11.02,0.0,30.0,madmom
-4sq1sUI7-I.wav,11.42,0.0,30.0,madmom
-4sq1sUI7-I.wav,11.83,0.0,30.0,madmom
-4sq1sUI7-I.wav,12.22,0.0,30.0,madmom
-4sq1sUI7-I.wav,12.65,0.0,30.0,madmom
-4sq1sUI7-I.wav,13.06,0.0,30.0,madmom
-4sq1sUI7-I.wav,13.45,0.0,30.0,madmom
-4sq1sUI7-I.wav,13.87,0.0,30.0,madmom
-4sq1sUI7-I.wav,14.27,0.0,30.0,madmom
-4sq1sUI7-I.wav,14.67,0.0,30.0,madmom
-4sq1sUI7-I.wav,15.07,0.0,30.0,madmom
-4sq1sUI7-I.wav,15.49,0.0,30.0,madmom
-4sq1sUI7-I.wav,15.89,0.0,30.0,madmom
-4sq1sUI7-I.wav,16.29,0.0,30.0,madmom
-4sq1sUI7-I.wav,16.68,0.0,30.0,madmom
-4sq1sUI7-I.wav,17.07,0.0,30.0,madmom
-4sq1sUI7-I.wav,17.47,0.0,30.0,madmom
-4sq1sUI7-I.wav,17.89,0.0,30.0,madmom
-4sq1sUI7-I.wav,18.31,0.0,30.0,madmom
-4sq1sUI7-I.wav,18.71,0.0,30.0,madmom
-4sq1sUI7-I.wav,19.12,0.0,30.0,madmom
-4sq1sUI7-I.wav,19.52,0.0,30.0,madmom
-4sq1sUI7-I.wav,19.93,0.0,30.0,madmom
-4sq1sUI7-I.wav,20.33,0.0,30.0,madmom
-4sq1sUI7-I.wav,20.73,0.0,30.0,madmom
-4sq1sUI7-I.wav,21.14,0.0,30.0,madmom
-4sq1sUI7-I.wav,21.55,0.0,30.0,madmom
-4sq1sUI7-I.wav,21.95,0.0,30.0,madmom
-4sq1sUI7-I.wav,22.36,0.0,30.0,madmom
-4sq1sUI7-I.wav,22.77,0.0,30.0,madmom
-4sq1sUI7-I.wav,23.17,0.0,30.0,madmom
-4sq1sUI7-I.wav,23.58,0.0,30.0,madmom
-4sq1sUI7-I.wav,23.98,0.0,30.0,madmom
-4sq1sUI7-I.wav,24.37,0.0,30.0,madmom
-4sq1sUI7-I.wav,24.79,0.0,30.0,madmom
-4sq1sUI7-I.wav,25.2,0.0,30.0,madmom
-4sq1sUI7-I.wav,25.6,0.0,30.0,madmom
-4sq1sUI7-I.wav,26.01,0.0,30.0,madmom
-4sq1sUI7-I.wav,26.42,0.0,30.0,madmom
-4sq1sUI7-I.wav,26.82,0.0,30.0,madmom
-4sq1sUI7-I.wav,27.21,0.0,30.0,madmom
-4sq1sUI7-I.wav,27.63,0.0,30.0,madmom
-4sq1sUI7-I.wav,28.03,0.0,30.0,madmom
-4sq1sUI7-I.wav,28.44,0.0,30.0,madmom
-4sq1sUI7-I.wav,28.84,0.0,30.0,madmom
-4sq1sUI7-I.wav,29.25,0.0,30.0,madmom
-4sq1sUI7-I.wav,29.66,0.0,30.0,madmom
-E5lmFh_0x0.wav,0.76,0.0,30.0,madmom
-E5lmFh_0x0.wav,1.58,0.0,30.0,madmom
-E5lmFh_0x0.wav,2.45,0.0,30.0,madmom
-E5lmFh_0x0.wav,3.3,0.0,30.0,madmom
-E5lmFh_0x0.wav,4.13,0.0,30.0,madmom
-E5lmFh_0x0.wav,4.95,0.0,30.0,madmom
-E5lmFh_0x0.wav,5.79,0.0,30.0,madmom
-E5lmFh_0x0.wav,6.6,0.0,30.0,madmom
-E5lmFh_0x0.wav,7.44,0.0,30.0,madmom
-E5lmFh_0x0.wav,8.3,0.0,30.0,madmom
-E5lmFh_0x0.wav,9.09,0.0,30.0,madmom
-E5lmFh_0x0.wav,9.96,0.0,30.0,madmom
-E5lmFh_0x0.wav,10.79,0.0,30.0,madmom
-E5lmFh_0x0.wav,11.63,0.0,30.0,madmom
-E5lmFh_0x0.wav,12.48,0.0,30.0,madmom
-E5lmFh_0x0.wav,13.29,0.0,30.0,madmom
-E5lmFh_0x0.wav,14.09,0.0,30.0,madmom
-E5lmFh_0x0.wav,14.94,0.0,30.0,madmom
-E5lmFh_0x0.wav,15.77,0.0,30.0,madmom
-E5lmFh_0x0.wav,16.61,0.0,30.0,madmom
-E5lmFh_0x0.wav,17.4,0.0,30.0,madmom
-E5lmFh_0x0.wav,18.27,0.0,30.0,madmom
-E5lmFh_0x0.wav,19.12,0.0,30.0,madmom
-E5lmFh_0x0.wav,19.94,0.0,30.0,madmom
-E5lmFh_0x0.wav,20.8,0.0,30.0,madmom
-E5lmFh_0x0.wav,21.63,0.0,30.0,madmom
-E5lmFh_0x0.wav,22.45,0.0,30.0,madmom
-E5lmFh_0x0.wav,23.28,0.0,30.0,madmom
-E5lmFh_0x0.wav,24.09,0.0,30.0,madmom
-E5lmFh_0x0.wav,24.92,0.0,30.0,madmom
-E5lmFh_0x0.wav,25.78,0.0,30.0,madmom
-E5lmFh_0x0.wav,26.59,0.0,30.0,madmom
-E5lmFh_0x0.wav,27.34,0.0,30.0,madmom
-E5lmFh_0x0.wav,28.17,0.0,30.0,madmom
-E5lmFh_0x0.wav,28.95,0.0,30.0,madmom
-E5lmFh_0x0.wav,29.72,0.0,30.0,madmom
-Gvgb3K5iOE.wav,0.1,0.0,30.0,madmom
-Gvgb3K5iOE.wav,0.7,0.0,30.0,madmom
-Gvgb3K5iOE.wav,1.3,0.0,30.0,madmom
-Gvgb3K5iOE.wav,1.9,0.0,30.0,madmom
-Gvgb3K5iOE.wav,2.5,0.0,30.0,madmom
-Gvgb3K5iOE.wav,3.1,0.0,30.0,madmom
-Gvgb3K5iOE.wav,3.7,0.0,30.0,madmom
-Gvgb3K5iOE.wav,4.3,0.0,30.0,madmom
-Gvgb3K5iOE.wav,4.9,0.0,30.0,madmom
-Gvgb3K5iOE.wav,5.5,0.0,30.0,madmom
-Gvgb3K5iOE.wav,6.1,0.0,30.0,madmom
-Gvgb3K5iOE.wav,6.7,0.0,30.0,madmom
-Gvgb3K5iOE.wav,7.3,0.0,30.0,madmom
-Gvgb3K5iOE.wav,7.9,0.0,30.0,madmom
-Gvgb3K5iOE.wav,8.5,0.0,30.0,madmom
-Gvgb3K5iOE.wav,9.1,0.0,30.0,madmom
-Gvgb3K5iOE.wav,9.7,0.0,30.0,madmom
-Gvgb3K5iOE.wav,10.3,0.0,30.0,madmom
-Gvgb3K5iOE.wav,10.9,0.0,30.0,madmom
-Gvgb3K5iOE.wav,11.5,0.0,30.0,madmom
-Gvgb3K5iOE.wav,12.1,0.0,30.0,madmom
-Gvgb3K5iOE.wav,12.7,0.0,30.0,madmom
-Gvgb3K5iOE.wav,13.3,0.0,30.0,madmom
-Gvgb3K5iOE.wav,13.9,0.0,30.0,madmom
-Gvgb3K5iOE.wav,14.5,0.0,30.0,madmom
-Gvgb3K5iOE.wav,15.1,0.0,30.0,madmom
-Gvgb3K5iOE.wav,15.7,0.0,30.0,madmom
-Gvgb3K5iOE.wav,16.3,0.0,30.0,madmom
-Gvgb3K5iOE.wav,16.9,0.0,30.0,madmom
-Gvgb3K5iOE.wav,17.5,0.0,30.0,madmom
-Gvgb3K5iOE.wav,18.1,0.0,30.0,madmom
-Gvgb3K5iOE.wav,18.7,0.0,30.0,madmom
-Gvgb3K5iOE.wav,19.3,0.0,30.0,madmom
-Gvgb3K5iOE.wav,19.9,0.0,30.0,madmom
-Gvgb3K5iOE.wav,20.5,0.0,30.0,madmom
-Gvgb3K5iOE.wav,21.1,0.0,30.0,madmom
-Gvgb3K5iOE.wav,21.7,0.0,30.0,madmom
-Gvgb3K5iOE.wav,22.3,0.0,30.0,madmom
-Gvgb3K5iOE.wav,22.9,0.0,30.0,madmom
-Gvgb3K5iOE.wav,23.5,0.0,30.0,madmom
-Gvgb3K5iOE.wav,24.1,0.0,30.0,madmom
-Gvgb3K5iOE.wav,24.7,0.0,30.0,madmom
-Gvgb3K5iOE.wav,25.3,0.0,30.0,madmom
-Gvgb3K5iOE.wav,25.9,0.0,30.0,madmom
-Gvgb3K5iOE.wav,26.5,0.0,30.0,madmom
-Gvgb3K5iOE.wav,27.1,0.0,30.0,madmom
-Gvgb3K5iOE.wav,27.7,0.0,30.0,madmom
-Gvgb3K5iOE.wav,28.3,0.0,30.0,madmom
-Gvgb3K5iOE.wav,28.9,0.0,30.0,madmom
-Gvgb3K5iOE.wav,29.5,0.0,30.0,madmom
-rT_0DJQygY.wav,0.04,0.0,30.0,madmom
-rT_0DJQygY.wav,0.4,0.0,30.0,madmom
-rT_0DJQygY.wav,0.73,0.0,30.0,madmom
-rT_0DJQygY.wav,1.07,0.0,30.0,madmom
-rT_0DJQygY.wav,1.41,0.0,30.0,madmom
-rT_0DJQygY.wav,1.75,0.0,30.0,madmom
-rT_0DJQygY.wav,2.09,0.0,30.0,madmom
-rT_0DJQygY.wav,2.43,0.0,30.0,madmom
-rT_0DJQygY.wav,2.77,0.0,30.0,madmom
-rT_0DJQygY.wav,3.11,0.0,30.0,madmom
-rT_0DJQygY.wav,3.45,0.0,30.0,madmom
-rT_0DJQygY.wav,3.8,0.0,30.0,madmom
-rT_0DJQygY.wav,4.14,0.0,30.0,madmom
-rT_0DJQygY.wav,4.48,0.0,30.0,madmom
-rT_0DJQygY.wav,4.82,0.0,30.0,madmom
-rT_0DJQygY.wav,5.16,0.0,30.0,madmom
-rT_0DJQygY.wav,5.5,0.0,30.0,madmom
-rT_0DJQygY.wav,5.84,0.0,30.0,madmom
-rT_0DJQygY.wav,6.18,0.0,30.0,madmom
-rT_0DJQygY.wav,6.53,0.0,30.0,madmom
-rT_0DJQygY.wav,6.87,0.0,30.0,madmom
-rT_0DJQygY.wav,7.21,0.0,30.0,madmom
-rT_0DJQygY.wav,7.54,0.0,30.0,madmom
-rT_0DJQygY.wav,7.89,0.0,30.0,madmom
-rT_0DJQygY.wav,8.23,0.0,30.0,madmom
-rT_0DJQygY.wav,8.57,0.0,30.0,madmom
-rT_0DJQygY.wav,8.91,0.0,30.0,madmom
-rT_0DJQygY.wav,9.25,0.0,30.0,madmom
-rT_0DJQygY.wav,9.59,0.0,30.0,madmom
-rT_0DJQygY.wav,9.93,0.0,30.0,madmom
-rT_0DJQygY.wav,10.27,0.0,30.0,madmom
-rT_0DJQygY.wav,10.61,0.0,30.0,madmom
-rT_0DJQygY.wav,10.96,0.0,30.0,madmom
-rT_0DJQygY.wav,11.3,0.0,30.0,madmom
-rT_0DJQygY.wav,11.64,0.0,30.0,madmom
-rT_0DJQygY.wav,11.98,0.0,30.0,madmom
-rT_0DJQygY.wav,12.32,0.0,30.0,madmom
-rT_0DJQygY.wav,12.66,0.0,30.0,madmom
-rT_0DJQygY.wav,13.0,0.0,30.0,madmom
-rT_0DJQygY.wav,13.34,0.0,30.0,madmom
-rT_0DJQygY.wav,13.68,0.0,30.0,madmom
-rT_0DJQygY.wav,14.02,0.0,30.0,madmom
-rT_0DJQygY.wav,14.36,0.0,30.0,madmom
-rT_0DJQygY.wav,14.7,0.0,30.0,madmom
-rT_0DJQygY.wav,15.05,0.0,30.0,madmom
-rT_0DJQygY.wav,15.39,0.0,30.0,madmom
-rT_0DJQygY.wav,15.73,0.0,30.0,madmom
-rT_0DJQygY.wav,16.06,0.0,30.0,madmom
-rT_0DJQygY.wav,16.41,0.0,30.0,madmom
-rT_0DJQygY.wav,16.75,0.0,30.0,madmom
-rT_0DJQygY.wav,17.09,0.0,30.0,madmom
-rT_0DJQygY.wav,17.43,0.0,30.0,madmom
-rT_0DJQygY.wav,17.77,0.0,30.0,madmom
-rT_0DJQygY.wav,18.11,0.0,30.0,madmom
-rT_0DJQygY.wav,18.45,0.0,30.0,madmom
-rT_0DJQygY.wav,18.8,0.0,30.0,madmom
-rT_0DJQygY.wav,19.14,0.0,30.0,madmom
-rT_0DJQygY.wav,19.48,0.0,30.0,madmom
-rT_0DJQygY.wav,19.82,0.0,30.0,madmom
-rT_0DJQygY.wav,20.16,0.0,30.0,madmom
-rT_0DJQygY.wav,20.5,0.0,30.0,madmom
-rT_0DJQygY.wav,20.84,0.0,30.0,madmom
-rT_0DJQygY.wav,21.18,0.0,30.0,madmom
-rT_0DJQygY.wav,21.52,0.0,30.0,madmom
-rT_0DJQygY.wav,21.86,0.0,30.0,madmom
-rT_0DJQygY.wav,22.21,0.0,30.0,madmom
-rT_0DJQygY.wav,22.54,0.0,30.0,madmom
-rT_0DJQygY.wav,22.89,0.0,30.0,madmom
-rT_0DJQygY.wav,23.23,0.0,30.0,madmom
-rT_0DJQygY.wav,23.57,0.0,30.0,madmom
-rT_0DJQygY.wav,23.91,0.0,30.0,madmom
-rT_0DJQygY.wav,24.25,0.0,30.0,madmom
-rT_0DJQygY.wav,24.59,0.0,30.0,madmom
-rT_0DJQygY.wav,24.93,0.0,30.0,madmom
-rT_0DJQygY.wav,25.27,0.0,30.0,madmom
-rT_0DJQygY.wav,25.61,0.0,30.0,madmom
-rT_0DJQygY.wav,25.95,0.0,30.0,madmom
-rT_0DJQygY.wav,26.3,0.0,30.0,madmom
-rT_0DJQygY.wav,26.64,0.0,30.0,madmom
-rT_0DJQygY.wav,26.98,0.0,30.0,madmom
-rT_0DJQygY.wav,27.32,0.0,30.0,madmom
-rT_0DJQygY.wav,27.66,0.0,30.0,madmom
-rT_0DJQygY.wav,28.0,0.0,30.0,madmom
-rT_0DJQygY.wav,28.34,0.0,30.0,madmom
-rT_0DJQygY.wav,28.68,0.0,30.0,madmom
-rT_0DJQygY.wav,29.02,0.0,30.0,madmom
-rT_0DJQygY.wav,29.36,0.0,30.0,madmom
-rT_0DJQygY.wav,29.71,0.0,30.0,madmom
0FfElnIC8mM.wav,0.43,0.0,30.0,madmom
0FfElnIC8mM.wav,1.17,0.0,30.0,madmom
0FfElnIC8mM.wav,1.91,0.0,30.0,madmom
0FfElnIC8mM.wav,2.65,0.0,30.0,madmom
0FfElnIC8mM.wav,3.39,0.0,30.0,madmom
0FfElnIC8mM.wav,4.11,0.0,30.0,madmom
0FfElnIC8mM.wav,4.87,0.0,30.0,madmom
0FfElnIC8mM.wav,5.61,0.0,30.0,madmom
0FfElnIC8mM.wav,6.36,0.0,30.0,madmom
0FfElnIC8mM.wav,7.1,0.0,30.0,madmom
0FfElnIC8mM.wav,7.84,0.0,30.0,madmom
0FfElnIC8mM.wav,8.58,0.0,30.0,madmom
0FfElnIC8mM.wav,9.33,0.0,30.0,madmom
0FfElnIC8mM.wav,10.06,0.0,30.0,madmom
0FfElnIC8mM.wav,10.8,0.0,30.0,madmom
0FfElnIC8mM.wav,11.54,0.0,30.0,madmom
0FfElnIC8mM.wav,12.29,0.0,30.0,madmom
0FfElnIC8mM.wav,13.02,0.0,30.0,madmom
0FfElnIC8mM.wav,13.77,0.0,30.0,madmom
0FfElnIC8mM.wav,14.5,0.0,30.0,madmom
0FfElnIC8mM.wav,15.25,0.0,30.0,madmom
0FfElnIC8mM.wav,16.0,0.0,30.0,madmom
0FfElnIC8mM.wav,16.72,0.0,30.0,madmom
0FfElnIC8mM.wav,17.47,0.0,30.0,madmom
0FfElnIC8mM.wav,18.21,0.0,30.0,madmom
0FfElnIC8mM.wav,18.95,0.0,30.0,madmom
0FfElnIC8mM.wav,19.69,0.0,30.0,madmom
0FfElnIC8mM.wav,20.43,0.0,30.0,madmom
0FfElnIC8mM.wav,21.17,0.0,30.0,madmom
0FfElnIC8mM.wav,21.91,0.0,30.0,madmom
0FfElnIC8mM.wav,22.65,0.0,30.0,madmom
0FfElnIC8mM.wav,23.39,0.0,30.0,madmom
0FfElnIC8mM.wav,24.14,0.0,30.0,madmom
0FfElnIC8mM.wav,24.87,0.0,30.0,madmom
0FfElnIC8mM.wav,25.62,0.0,30.0,madmom
0FfElnIC8mM.wav,26.35,0.0,30.0,madmom
0FfElnIC8mM.wav,27.1,0.0,30.0,madmom
0FfElnIC8mM.wav,27.81,0.0,30.0,madmom
0FfElnIC8mM.wav,28.58,0.0,30.0,madmom
0FfElnIC8mM.wav,29.31,0.0,30.0,madmom
0m0w1wEReOI.wav,0.07,0.0,30.0,madmom
0m0w1wEReOI.wav,0.61,0.0,30.0,madmom
0m0w1wEReOI.wav,1.14,0.0,30.0,madmom
0m0w1wEReOI.wav,1.68,0.0,30.0,madmom
0m0w1wEReOI.wav,2.22,0.0,30.0,madmom
0m0w1wEReOI.wav,2.75,0.0,30.0,madmom
0m0w1wEReOI.wav,3.28,0.0,30.0,madmom
0m0w1wEReOI.wav,3.82,0.0,30.0,madmom
0m0w1wEReOI.wav,4.36,0.0,30.0,madmom
0m0w1wEReOI.wav,4.89,0.0,30.0,madmom
0m0w1wEReOI.wav,5.43,0.0,30.0,madmom
0m0w1wEReOI.wav,5.97,0.0,30.0,madmom
0m0w1wEReOI.wav,6.5,0.0,30.0,madmom
0m0w1wEReOI.wav,7.03,0.0,30.0,madmom
0m0w1wEReOI.wav,7.57,0.0,30.0,madmom
0m0w1wEReOI.wav,8.1,0.0,30.0,madmom
0m0w1wEReOI.wav,8.65,0.0,30.0,madmom
0m0w1wEReOI.wav,9.18,0.0,30.0,madmom
0m0w1wEReOI.wav,9.71,0.0,30.0,madmom
0m0w1wEReOI.wav,10.25,0.0,30.0,madmom
0m0w1wEReOI.wav,10.78,0.0,30.0,madmom
0m0w1wEReOI.wav,11.32,0.0,30.0,madmom
0m0w1wEReOI.wav,11.86,0.0,30.0,madmom
0m0w1wEReOI.wav,12.39,0.0,30.0,madmom
0m0w1wEReOI.wav,12.93,0.0,30.0,madmom
0m0w1wEReOI.wav,13.46,0.0,30.0,madmom
0m0w1wEReOI.wav,14.0,0.0,30.0,madmom
0m0w1wEReOI.wav,14.54,0.0,30.0,madmom
0m0w1wEReOI.wav,15.07,0.0,30.0,madmom
0m0w1wEReOI.wav,15.61,0.0,30.0,madmom
0m0w1wEReOI.wav,16.14,0.0,30.0,madmom
0m0w1wEReOI.wav,16.68,0.0,30.0,madmom
0m0w1wEReOI.wav,17.21,0.0,30.0,madmom
0m0w1wEReOI.wav,17.75,0.0,30.0,madmom
0m0w1wEReOI.wav,18.29,0.0,30.0,madmom
0m0w1wEReOI.wav,18.82,0.0,30.0,madmom
0m0w1wEReOI.wav,19.36,0.0,30.0,madmom
0m0w1wEReOI.wav,19.9,0.0,30.0,madmom
0m0w1wEReOI.wav,20.43,0.0,30.0,madmom
0m0w1wEReOI.wav,20.96,0.0,30.0,madmom
0m0w1wEReOI.wav,21.5,0.0,30.0,madmom
0m0w1wEReOI.wav,22.03,0.0,30.0,madmom
0m0w1wEReOI.wav,22.57,0.0,30.0,madmom
0m0w1wEReOI.wav,23.11,0.0,30.0,madmom
0m0w1wEReOI.wav,23.64,0.0,30.0,madmom
0m0w1wEReOI.wav,24.18,0.0,30.0,madmom
0m0w1wEReOI.wav,24.71,0.0,30.0,madmom
0m0w1wEReOI.wav,25.25,0.0,30.0,madmom
0m0w1wEReOI.wav,25.78,0.0,30.0,madmom
0m0w1wEReOI.wav,26.32,0.0,30.0,madmom
0m0w1wEReOI.wav,26.86,0.0,30.0,madmom
0m0w1wEReOI.wav,27.39,0.0,30.0,madmom
0m0w1wEReOI.wav,27.93,0.0,30.0,madmom
0m0w1wEReOI.wav,28.46,0.0,30.0,madmom
0m0w1wEReOI.wav,29.0,0.0,30.0,madmom
0m0w1wEReOI.wav,29.54,0.0,30.0,madmom
18fkHq5tbmQ.wav,0.05,0.0,30.0,madmom
18fkHq5tbmQ.wav,0.48,0.0,30.0,madmom
18fkHq5tbmQ.wav,0.88,0.0,30.0,madmom
18fkHq5tbmQ.wav,1.3,0.0,30.0,madmom
18fkHq5tbmQ.wav,1.72,0.0,30.0,madmom
18fkHq5tbmQ.wav,2.13,0.0,30.0,madmom
18fkHq5tbmQ.wav,2.54,0.0,30.0,madmom
18fkHq5tbmQ.wav,2.96,0.0,30.0,madmom
18fkHq5tbmQ.wav,3.38,0.0,30.0,madmom
18fkHq5tbmQ.wav,3.81,0.0,30.0,madmom
18fkHq5tbmQ.wav,4.21,0.0,30.0,madmom
18fkHq5tbmQ.wav,4.64,0.0,30.0,madmom
18fkHq5tbmQ.wav,5.05,0.0,30.0,madmom
18fkHq5tbmQ.wav,5.47,0.0,30.0,madmom
18fkHq5tbmQ.wav,5.9,0.0,30.0,madmom
18fkHq5tbmQ.wav,6.31,0.0,30.0,madmom
18fkHq5tbmQ.wav,6.72,0.0,30.0,madmom
18fkHq5tbmQ.wav,7.12,0.0,30.0,madmom
18fkHq5tbmQ.wav,7.55,0.0,30.0,madmom
18fkHq5tbmQ.wav,7.97,0.0,30.0,madmom
18fkHq5tbmQ.wav,8.39,0.0,30.0,madmom
18fkHq5tbmQ.wav,8.8,0.0,30.0,madmom
18fkHq5tbmQ.wav,9.22,0.0,30.0,madmom
18fkHq5tbmQ.wav,9.63,0.0,30.0,madmom
18fkHq5tbmQ.wav,10.05,0.0,30.0,madmom
18fkHq5tbmQ.wav,10.48,0.0,30.0,madmom
18fkHq5tbmQ.wav,10.88,0.0,30.0,madmom
18fkHq5tbmQ.wav,11.3,0.0,30.0,madmom
18fkHq5tbmQ.wav,11.71,0.0,30.0,madmom
18fkHq5tbmQ.wav,12.13,0.0,30.0,madmom
18fkHq5tbmQ.wav,12.55,0.0,30.0,madmom
18fkHq5tbmQ.wav,12.97,0.0,30.0,madmom
18fkHq5tbmQ.wav,13.38,0.0,30.0,madmom
18fkHq5tbmQ.wav,13.81,0.0,30.0,madmom
18fkHq5tbmQ.wav,14.21,0.0,30.0,madmom
18fkHq5tbmQ.wav,14.63,0.0,30.0,madmom
18fkHq5tbmQ.wav,15.05,0.0,30.0,madmom
18fkHq5tbmQ.wav,15.47,0.0,30.0,madmom
18fkHq5tbmQ.wav,15.88,0.0,30.0,madmom
18fkHq5tbmQ.wav,16.29,0.0,30.0,madmom
18fkHq5tbmQ.wav,16.72,0.0,30.0,madmom
18fkHq5tbmQ.wav,17.15,0.0,30.0,madmom
18fkHq5tbmQ.wav,17.55,0.0,30.0,madmom
18fkHq5tbmQ.wav,17.97,0.0,30.0,madmom
18fkHq5tbmQ.wav,18.38,0.0,30.0,madmom
18fkHq5tbmQ.wav,18.79,0.0,30.0,madmom
18fkHq5tbmQ.wav,19.22,0.0,30.0,madmom
18fkHq5tbmQ.wav,19.64,0.0,30.0,madmom
18fkHq5tbmQ.wav,20.05,0.0,30.0,madmom
18fkHq5tbmQ.wav,20.48,0.0,30.0,madmom
18fkHq5tbmQ.wav,20.88,0.0,30.0,madmom
18fkHq5tbmQ.wav,21.3,0.0,30.0,madmom
18fkHq5tbmQ.wav,21.72,0.0,30.0,madmom
18fkHq5tbmQ.wav,22.14,0.0,30.0,madmom
18fkHq5tbmQ.wav,22.55,0.0,30.0,madmom
18fkHq5tbmQ.wav,22.97,0.0,30.0,madmom
18fkHq5tbmQ.wav,23.38,0.0,30.0,madmom
18fkHq5tbmQ.wav,23.81,0.0,30.0,madmom
18fkHq5tbmQ.wav,24.21,0.0,30.0,madmom
18fkHq5tbmQ.wav,24.63,0.0,30.0,madmom
18fkHq5tbmQ.wav,25.05,0.0,30.0,madmom
