wav,beat_time_s,window_start,window_end,algorithm
-E5lmFh_0x0.wav,29.1,0.0,30.0,beat_this
-E5lmFh_0x0.wav,29.92,0.0,30.0,beat_this
-Gvgb3K5iOE.wav,0.12,0.0,30.0,beat_this
-Gvgb3K5iOE.wav,0.72,0.0,30.0,beat_this
-Gvgb3K5iOE.wav,1.32,0.0,30.0,beat_this
-Gvgb3K5iOE.wav,1.92,0.0,30.0,beat_this
-Gvgb3K5iOE.wav,2.52,0.0,30.0,beat_this
-Gvgb3K5iOE.wav,3.12,0.0,30.0,beat_this
-Gvgb3K5iOE.wav,3.72,0.0,30.0,beat_this
-Gvgb3K5iOE.wav,4.32,0.0,30.0,beat_this
-Gvgb3K5iOE.wav,4.92,0.0,30.0,beat_this
-Gvgb3K5iOE.wav,5.52,0.0,30.0,beat_this
-Gvgb3K5iOE.wav,6.12,0.0,30.0,beat_this
-Gvgb3K5iOE.wav,6.72,0.0,30.0,beat_this
-Gvgb3K5iOE.wav,7.32,0.0,30.0,beat_this
-Gvgb3K5iOE.wav,7.92,0.0,30.0,beat_this
-Gvgb3K5iOE.wav,8.52,0.0,30.0,beat_this
-Gvgb3K5iOE.wav,9.12,0.0,30.0,beat_this
-Gvgb3K5iOE.wav,9.72,0.0,30.0,beat_this
-Gvgb3K5iOE.wav,10.32,0.0,30.0,beat_this
-Gvgb3K5iOE.wav,10.92,0.0,30.0,beat_this
-Gvgb3K5iOE.wav,11.52,0.0,30.0,beat_this
-Gvgb3K5iOE.wav,12.12,0.0,30.0,beat_this
-Gvgb3K5iOE.wav,12.72,0.0,30.0,beat_this
-Gvgb3K5iOE.wav,13.32,0.0,30.0,beat_this
-Gvgb3K5iOE.wav,13.92,0.0,30.0,beat_this
-Gvgb3K5iOE.wav,14.52,0.0,30.0,beat_this
-Gvgb3K5iOE.wav,15.12,0.0,30.0,beat_this
-Gvgb3K5iOE.wav,15.72,0.0,30.0,beat_this
-Gvgb3K5iOE.wav,16.32,0.0,30.0,beat_this
-Gvgb3K5iOE.wav,16.92,0.0,30.0,beat_this
-Gvgb3K5iOE.wav,17.52,0.0,30.0,beat_this
-Gvgb3K5iOE.wav,18.12,0.0,30.0,beat_this
-Gvgb3K5iOE.wav,18.72,0.0,30.0,beat_this
-Gvgb3K5iOE.wav,19.32,0.0,30.0,beat_this
-Gvgb3K5iOE.wav,19.92,0.0,30.0,beat_this
-Gvgb3K5iOE.wav,20.52,0.0,30.0,beat_this
-Gvgb3K5iOE.wav,21.12,0.0,30.0,beat_this
-Gvgb3K5iOE.wav,21.72,0.0,30.0,beat_this
-Gvgb3K5iOE.wav,22.32,0.0,30.0,beat_this
-Gvgb3K5iOE.wav,22.92,0.0,30.0,beat_this
-Gvgb3K5iOE.wav,23.52,0.0,30.0,beat_this
-Gvgb3K5iOE.wav,24.12,0.0,30.0,beat_this
-Gvgb3K5iOE.wav,24.72,0.0,30.0,beat_this
-Gvgb3K5iOE.wav,25.32,0.0,30.0,beat_this
-Gvgb3K5iOE.wav,25.92,0.0,30.0,beat_this
-Gvgb3K5iOE.wav,26.52,0.0,30.0,beat_this
-Gvgb3K5iOE.wav,27.12,0.0,30.0,beat_this
-Gvgb3K5iOE.wav,27.72,0.0,30.0,beat_this
-Gvgb3K5iOE.wav,28.32,0.0,30.0,beat_this
-Gvgb3K5iOE.wav,28.92,0.0,30.0,beat_this
-Gvgb3K5iOE.wav,29.52,0.0,30.0,beat_this
-rT_0DJQygY.wav,0.04,0.0,30.0,beat_this
-rT_0DJQygY.wav,0.42,0.0,30.0,beat_this
-rT_0DJQygY.wav,0.74,0.0,30.0,beat_this
-rT_0DJQygY.wav,1.08,0.0,30.0,beat_this
-rT_0DJQygY.wav,1.42,0.0,30.0,beat_this
-rT_0DJQygY.wav,1.76,0.0,30.0,beat_this
-rT_0DJQygY.wav,2.1,0.0,30.0,beat_this
-rT_0DJQygY.wav,2.44,0.0,30.0,beat_this
-rT_0DJQygY.wav,2.78,0.0,30.0,beat_this
-rT_0DJQygY.wav,3.12,0.0,30.0,beat_this
-rT_0DJQygY.wav,3.46,0.0,30.0,beat_this
-rT_0DJQygY.wav,3.8,0.0,30.0,beat_this
-rT_0DJQygY.wav,4.14,0.0,30.0,beat_this
-rT_0DJQygY.wav,4.5,0.0,30.0,beat_this
-rT_0DJQygY.wav,4.82,0.0,30.0,beat_this
-rT_0DJQygY.wav,5.18,0.0,30.0,beat_this
-rT_0DJQygY.wav,5.5,0.0,30.0,beat_this
-rT_0DJQygY.wav,5.84,0.0,30.0,beat_this
-rT_0DJQygY.wav,6.2,0.0,30.0,beat_this
-rT_0DJQygY.wav,6.54,0.0,30.0,beat_this
-rT_0DJQygY.wav,6.88,0.0,30.0,beat_this
-rT_0DJQygY.wav,7.22,0.0,30.0,beat_this
-rT_0DJQygY.wav,7.56,0.0,30.0,beat_this
-rT_0DJQygY.wav,7.9,0.0,30.0,beat_this
-rT_0DJQygY.wav,8.24,0.0,30.0,beat_this
-rT_0DJQygY.wav,8.58,0.0,30.0,beat_this
-rT_0DJQygY.wav,8.92,0.0,30.0,beat_this
-rT_0DJQygY.wav,9.26,0.0,30.0,beat_this
-rT_0DJQygY.wav,9.6,0.0,30.0,beat_this
-rT_0DJQygY.wav,9.94,0.0,30.0,beat_this
-rT_0DJQygY.wav,10.28,0.0,30.0,beat_this
-rT_0DJQygY.wav,10.62,0.0,30.0,beat_this
-rT_0DJQygY.wav,10.96,0.0,30.0,beat_this
-rT_0DJQygY.wav,11.3,0.0,30.0,beat_this
-rT_0DJQygY.wav,11.64,0.0,30.0,beat_this
-rT_0DJQygY.wav,12.0,0.0,30.0,beat_this
-rT_0DJQygY.wav,12.32,0.0,30.0,beat_this
-rT_0DJQygY.wav,12.66,0.0,30.0,beat_this
-rT_0DJQygY.wav,13.0,0.0,30.0,beat_this
-rT_0DJQygY.wav,13.34,0.0,30.0,beat_this
-rT_0DJQygY.wav,13.68,0.0,30.0,beat_this
-rT_0DJQygY.wav,14.02,0.0,30.0,beat_this
-rT_0DJQygY.wav,14.36,0.0,30.0,beat_this
-rT_0DJQygY.wav,14.7,0.0,30.0,beat_this
-rT_0DJQygY.wav,15.04,0.0,30.0,beat_this
-rT_0DJQygY.wav,15.38,0.0,30.0,beat_this
-rT_0DJQygY.wav,15.74,0.0,30.0,beat_this
-rT_0DJQygY.wav,16.08,0.0,30.0,beat_this
-rT_0DJQygY.wav,16.42,0.0,30.0,beat_this
-rT_0DJQygY.wav,16.76,0.0,30.0,beat_this
-rT_0DJQygY.wav,17.1,0.0,30.0,beat_this
-rT_0DJQygY.wav,17.44,0.0,30.0,beat_this
-rT_0DJQygY.wav,17.78,0.0,30.0,beat_this
-rT_0DJQygY.wav,18.12,0.0,30.0,beat_this
-rT_0DJQygY.wav,18.46,0.0,30.0,beat_this
-rT_0DJQygY.wav,18.8,0.0,30.0,beat_this
-rT_0DJQygY.wav,19.14,0.0,30.0,beat_this
-rT_0DJQygY.wav,19.48,0.0,30.0,beat_this
-rT_0DJQygY.wav,19.82,0.0,30.0,beat_this
-rT_0DJQygY.wav,20.16,0.0,30.0,beat_this
-rT_0DJQygY.wav,20.5,0.0,30.0,beat_this
-rT_0DJQygY.wav,20.84,0.0,30.0,beat_this
-rT_0DJQygY.wav,21.18,0.0,30.0,beat_this
-rT_0DJQygY.wav,21.52,0.0,30.0,beat_this
-rT_0DJQygY.wav,21.86,0.0,30.0,beat_this
-rT_0DJQygY.wav,22.2,0.0,30.0,beat_this
-rT_0DJQygY.wav,22.54,0.0,30.0,beat_this
-rT_0DJQygY.wav,22.9,0.0,30.0,beat_this
-rT_0DJQygY.wav,23.22,0.0,30.0,beat_this
-rT_0DJQygY.wav,23.58,0.0,30.0,beat_this
-rT_0DJQygY.wav,23.92,0.0,30.0,beat_this
-rT_0DJQygY.wav,24.26,0.0,30.0,beat_this
-rT_0DJQygY.wav,24.58,0.0,30.0,beat_this
-rT_0DJQygY.wav,24.94,0.0,30.0,beat_this
-rT_0DJQygY.wav,25.28,0.0,30.0,beat_this
-rT_0DJQygY.wav,25.62,0.0,30.0,beat_this
-rT_0DJQygY.wav,25.94,0.0,30.0,beat_this
-rT_0DJQygY.wav,26.3,0.0,30.0,beat_this
-rT_0DJQygY.wav,26.64,0.0,30.0,beat_this
-rT_0DJQygY.wav,26.98,0.0,30.0,beat_this
-rT_0DJQygY.wav,27.32,0.0,30.0,beat_this
-rT_0DJQygY.wav,27.66,0.0,30.0,beat_this
-rT_0DJQygY.wav,28.0,0.0,30.0,beat_this
-rT_0DJQygY.wav,28.34,0.0,30.0,beat_this
-rT_0DJQygY.wav,28.68,0.0,30.0,beat_this
-rT_0DJQygY.wav,29.02,0.0,30.0,beat_this
-rT_0DJQygY.wav,29.36,0.0,30.0,beat_this
-rT_0DJQygY.wav,29.7,0.0,30.0,beat_this
0FfElnIC8mM.wav,0.42,0.0,30.0,beat_this
0FfElnIC8mM.wav,1.16,0.0,30.0,beat_this
0FfElnIC8mM.wav,1.92,0.0,30.0,beat_this
0FfElnIC8mM.wav,2.64,0.0,30.0,beat_this
0FfElnIC8mM.wav,3.38,0.0,30.0,beat_this
0FfElnIC8mM.wav,4.12,0.0,30.0,beat_this
0FfElnIC8mM.wav,4.86,0.0,30.0,beat_this
0FfElnIC8mM.wav,5.6,0.0,30.0,beat_this
0FfElnIC8mM.wav,6.36,0.0,30.0,beat_this
0FfElnIC8mM.wav,7.1,0.0,30.0,beat_this
0FfElnIC8mM.wav,7.84,0.0,30.0,beat_this
0FfElnIC8mM.wav,8.58,0.0,30.0,beat_this
0FfElnIC8mM.wav,9.32,0.0,30.0,beat_this
0FfElnIC8mM.wav,10.06,0.0,30.0,beat_this
0FfElnIC8mM.wav,10.8,0.0,30.0,beat_this
0FfElnIC8mM.wav,11.54,0.0,30.0,beat_this
0FfElnIC8mM.wav,12.28,0.0,30.0,beat_this
0FfElnIC8mM.wav,13.02,0.0,30.0,beat_this
0FfElnIC8mM.wav,13.76,0.0,30.0,beat_this
0FfElnIC8mM.wav,14.5,0.0,30.0,beat_this
0FfElnIC8mM.wav,15.24,0.0,30.0,beat_this
0FfElnIC8mM.wav,15.98,0.0,30.0,beat_this
0FfElnIC8mM.wav,16.72,0.0,30.0,beat_this
0FfElnIC8mM.wav,17.46,0.0,30.0,beat_this
0FfElnIC8mM.wav,18.22,0.0,30.0,beat_this
0FfElnIC8mM.wav,18.94,0.0,30.0,beat_this
0FfElnIC8mM.wav,19.7,0.0,30.0,beat_this
0FfElnIC8mM.wav,20.44,0.0,30.0,beat_this
0FfElnIC8mM.wav,21.18,0.0,30.0,beat_this
0FfElnIC8mM.wav,21.92,0.0,30.0,beat_this
0FfElnIC8mM.wav,22.66,0.0,30.0,beat_this
0FfElnIC8mM.wav,23.4,0.0,30.0,beat_this
0FfElnIC8mM.wav,24.14,0.0,30.0,beat_this
0FfElnIC8mM.wav,24.88,0.0,30.0,beat_this
0FfElnIC8mM.wav,25.62,0.0,30.0,beat_this
0FfElnIC8mM.wav,26.36,0.0,30.0,beat_this
0FfElnIC8mM.wav,27.1,0.0,30.0,beat_this
0FfElnIC8mM.wav,27.84,0.0,30.0,beat_this
0FfElnIC8mM.wav,28.56,0.0,30.0,beat_this
0FfElnIC8mM.wav,29.32,0.0,30.0,beat_this
0m0w1wEReOI.wav,0.08,0.0,30.0,beat_this
0m0w1wEReOI.wav,0.62,0.0,30.0,beat_this
0m0w1wEReOI.wav,1.16,0.0,30.0,beat_this
0m0w1wEReOI.wav,1.7,0.0,30.0,beat_this
0m0w1wEReOI.wav,2.24,0.0,30.0,beat_this
0m0w1wEReOI.wav,2.78,0.0,30.0,beat_this
0m0w1wEReOI.wav,3.3,0.0,30.0,beat_this
0m0w1wEReOI.wav,3.84,0.0,30.0,beat_this
0m0w1wEReOI.wav,4.38,0.0,30.0,beat_this
0m0w1wEReOI.wav,4.92,0.0,30.0,beat_this
0m0w1wEReOI.wav,5.44,0.0,30.0,beat_this
0m0w1wEReOI.wav,5.98,0.0,30.0,beat_this
0m0w1wEReOI.wav,6.52,0.0,30.0,beat_this
0m0w1wEReOI.wav,7.06,0.0,30.0,beat_this
0m0w1wEReOI.wav,7.6,0.0,30.0,beat_this
0m0w1wEReOI.wav,8.12,0.0,30.0,beat_this
0m0w1wEReOI.wav,8.66,0.0,30.0,beat_this
0m0w1wEReOI.wav,9.2,0.0,30.0,beat_this
0m0w1wEReOI.wav,9.74,0.0,30.0,beat_this
0m0w1wEReOI.wav,10.26,0.0,30.0,beat_this
0m0w1wEReOI.wav,10.8,0.0,30.0,beat_this
0m0w1wEReOI.wav,11.34,0.0,30.0,beat_this
0m0w1wEReOI.wav,11.88,0.0,30.0,beat_this
0m0w1wEReOI.wav,12.4,0.0,30.0,beat_this
0m0w1wEReOI.wav,12.94,0.0,30.0,beat_this
0m0w1wEReOI.wav,13.48,0.0,30.0,beat_this
0m0w1wEReOI.wav,14.02,0.0,30.0,beat_this
0m0w1wEReOI.wav,14.56,0.0,30.0,beat_this
0m0w1wEReOI.wav,15.08,0.0,30.0,beat_this
0m0w1wEReOI.wav,15.62,0.0,30.0,beat_this
0m0w1wEReOI.wav,16.16,0.0,30.0,beat_this
0m0w1wEReOI.wav,16.7,0.0,30.0,beat_this
0m0w1wEReOI.wav,17.22,0.0,30.0,beat_this
0m0w1wEReOI.wav,17.76,0.0,30.0,beat_this
0m0w1wEReOI.wav,18.3,0.0,30.0,beat_this
0m0w1wEReOI.wav,18.84,0.0,30.0,beat_this
0m0w1wEReOI.wav,19.38,0.0,30.0,beat_this
0m0w1wEReOI.wav,19.92,0.0,30.0,beat_this
0m0w1wEReOI.wav,20.44,0.0,30.0,beat_this
0m0w1wEReOI.wav,20.98,0.0,30.0,beat_this
0m0w1wEReOI.wav,21.52,0.0,30.0,beat_this
0m0w1wEReOI.wav,22.04,0.0,30.0,beat_this
0m0w1wEReOI.wav,22.58,0.0,30.0,beat_this
0m0w1wEReOI.wav,23.12,0.0,30.0,beat_this
0m0w1wEReOI.wav,23.66,0.0,30.0,beat_this
0m0w1wEReOI.wav,24.2,0.0,30.0,beat_this
0m0w1wEReOI.wav,24.74,0.0,30.0,beat_this
0m0w1wEReOI.wav,25.26,0.0,30.0,beat_this
0m0w1wEReOI.wav,25.8,0.0,30.0,beat_this
0m0w1wEReOI.wav,26.34,0.0,30.0,beat_this
0m0w1wEReOI.wav,26.88,0.0,30.0,beat_this
0m0w1wEReOI.wav,27.4,0.0,30.0,beat_this
0m0w1wEReOI.wav,27.94,0.0,30.0,beat_this
0m0w1wEReOI.wav,28.48,0.0,30.0,beat_this
0m0w1wEReOI.wav,29.02,0.0,30.0,beat_this
0m0w1wEReOI.wav,29.56,0.0,30.0,beat_this
18fkHq5tbmQ.wav,0.04,0.0,30.0,beat_this
18fkHq5tbmQ.wav,0.88,0.0,30.0,beat_this
18fkHq5tbmQ.wav,1.7,0.0,30.0,beat_this
18fkHq5tbmQ.wav,2.54,0.0,30.0,beat_this
18fkHq5tbmQ.wav,3.38,0.0,30.0,beat_this
18fkHq5tbmQ.wav,4.22,0.0,30.0,beat_this
18fkHq5tbmQ.wav,5.06,0.0,30.0,beat_this
18fkHq5tbmQ.wav,5.9,0.0,30.0,beat_this
18fkHq5tbmQ.wav,6.72,0.0,30.0,beat_this
18fkHq5tbmQ.wav,7.56,0.0,30.0,beat_this
18fkHq5tbmQ.wav,8.38,0.0,30.0,beat_this
18fkHq5tbmQ.wav,9.22,0.0,30.0,beat_this
18fkHq5tbmQ.wav,10.04,0.0,30.0,beat_this
18fkHq5tbmQ.wav,10.88,0.0,30.0,beat_this
18fkHq5tbmQ.wav,11.72,0.0,30.0,beat_this
18fkHq5tbmQ.wav,12.56,0.0,30.0,beat_this
18fkHq5tbmQ.wav,13.38,0.0,30.0,beat_this
18fkHq5tbmQ.wav,14.22,0.0,30.0,beat_this
18fkHq5tbmQ.wav,15.06,0.0,30.0,beat_this
18fkHq5tbmQ.wav,15.88,0.0,30.0,beat_this
18fkHq5tbmQ.wav,16.72,0.0,30.0,beat_this
18fkHq5tbmQ.wav,17.54,0.0,30.0,beat_this
18fkHq5tbmQ.wav,18.38,0.0,30.0,beat_this
18fkHq5tbmQ.wav,19.24,0.0,30.0,beat_this
18fkHq5tbmQ.wav,20.06,0.0,30.0,beat_this
18fkHq5tbmQ.wav,20.88,0.0,30.0,beat_this
18fkHq5tbmQ.wav,21.72,0.0,30.0,beat_this
18fkHq5tbmQ.wav,22.56,0.0,30.0,beat_this
18fkHq5tbmQ.wav,23.4,0.0,30.0,beat_this
18fkHq5tbmQ.wav,24.22,0.0,30.0,beat_this
18fkHq5tbmQ.wav,25.04,0.0,30.0,beat_this
18fkHq5tbmQ.wav,25.88,0.0,30.0,beat_this
18fkHq5tbmQ.wav,26.72,0.0,30.0,beat_this
18fkHq5tbmQ.wav,27.56,0.0,30.0,beat_this
18fkHq5tbmQ.wav,28.38,0.0,30.0,beat_this
18fkHq5tbmQ.wav,29.2,0.0,30.0,beat_this
1ec5zdJPbnU.wav,0.14,0.0,30.0,beat_this
1ec5zdJPbnU.wav,0.6,0.0,30.0,beat_this
1ec5zdJPbnU.wav,1.06,0.0,30.0,beat_this
1ec5zdJPbnU.wav,1.52,0.0,30.0,beat_this
1ec5zdJPbnU.wav,1.96,0.0,30.0,beat_this
1ec5zdJPbnU.wav,2.42,0.0,30.0,beat_this
1ec5zdJPbnU.wav,2.88,0.0,30.0,beat_this
1ec5zdJPbnU.wav,3.32,0.0,30.0,beat_this
1ec5zdJPbnU.wav,3.78,0.0,30.0,beat_this
1ec5zdJPbnU.wav,4.24,0.0,30.0,beat_this
1ec5zdJPbnU.wav,4.7,0.0,30.0,beat_this
1ec5zdJPbnU.wav,5.16,0.0,30.0,beat_this
1ec5zdJPbnU.wav,5.6,0.0,30.0,beat_this
1ec5zdJPbnU.wav,6.06,0.0,30.0,beat_this
1ec5zdJPbnU.wav,6.5,0.0,30.0,beat_this
1ec5zdJPbnU.wav,6.96,0.0,30.0,beat_this
1ec5zdJPbnU.wav,7.42,0.0,30.0,beat_this
1ec5zdJPbnU.wav,7.88,0.0,30.0,beat_this
1ec5zdJPbnU.wav,8.32,0.0,30.0,beat_this
1ec5zdJPbnU.wav,8.78,0.0,30.0,beat_this
1ec5zdJPbnU.wav,9.24,0.0,30.0,beat_this
1ec5zdJPbnU.wav,9.7,0.0,30.0,beat_this
1ec5zdJPbnU.wav,10.16,0.0,30.0,beat_this
1ec5zdJPbnU.wav,10.6,0.0,30.0,beat_this
1ec5zdJPbnU.wav,11.06,0.0,30.0,beat_this
1ec5zdJPbnU.wav,11.5,0.0,30.0,beat_this
1ec5zdJPbnU.wav,11.98,0.0,30.0,beat_this
1ec5zdJPbnU.wav,12.42,0.0,30.0,beat_this
1ec5zdJPbnU.wav,12.88,0.0,30.0,beat_this
1ec5zdJPbnU.wav,13.34,0.0,30.0,beat_this
1ec5zdJPbnU.wav,13.78,0.0,30.0,beat_this
1ec5zdJPbnU.wav,14.24,0.0,30.0,beat_this
1ec5zdJPbnU.wav,14.7,0.0,30.0,beat_this
1ec5zdJPbnU.wav,15.14,0.0,30.0,beat_this
1ec5zdJPbnU.wav,15.6,0.0,30.0,beat_this
1ec5zdJPbnU.wav,16.06,0.0,30.0,beat_this
1ec5zdJPbnU.wav,16.52,0.0,30.0,beat_this
1ec5zdJPbnU.wav,16.96,0.0,30.0,beat_this
1ec5zdJPbnU.wav,17.42,0.0,30.0,beat_this
1ec5zdJPbnU.wav,17.88,0.0,30.0,beat_this
1ec5zdJPbnU.wav,18.34,0.0,30.0,beat_this
1ec5zdJPbnU.wav,18.8,0.0,30.0,beat_this
1ec5zdJPbnU.wav,19.24,0.0,30.0,beat_this
1ec5zdJPbnU.wav,19.7,0.0,30.0,beat_this
1ec5zdJPbnU.wav,20.16,0.0,30.0,beat_this
1ec5zdJPbnU.wav,20.6,0.0,30.0,beat_this
1ec5zdJPbnU.wav,21.06,0.0,30.0,beat_this
1ec5zdJPbnU.wav,21.52,0.0,30.0,beat_this
